ID,PLANILLA,DISENO,PISO,DIRECCION,D+0.25L,Tx(s),Ty(s),Qmin,Qmax,Qx[tonf],Qy[tonf],AREA PLANTA,MURO,L [cm],xi [cm],yi [cm],Espaciamiento de clavos [cm],Cantidad de Tableros OSB,#PPDD de Borde externos,#PPDD de Borde internos,Espaciamiento,# PPDD total,Diametro ATS [cm],Unnamed: 24,Unnamed: 25
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,4,Y,86550.307198252,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,N.2,324,2331.6,878.3,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,4,Y,86550.307198252,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,O.1,274,2460.6,316.9,15,1,1,1,20.0,9,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,4,Y,86550.307198252,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,O.2,274,2460.6,604.5,15,1,1,1,20.0,9,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,A.1,274,0.0,316.9,10,1,1,1,20.0,9,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,A.2,274,0.0,604.5,10,1,1,1,20.0,9,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,B.1,324,129.2,-6.9,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,B.2,324,129.2,878.3,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,C.1,180,330.29999999999995,406.1,10,1,1,1,20.0,7,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,C.2,180,330.29999999999995,604.5,10,1,1,1,20.0,7,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,D.1,324,409.49999999999994,6.9,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,D.2,324,409.49999999999994,867.0,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,E.1,338,574.6999999999999,-6.9,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,E.2,156,574.6999999999999,434.7,15,1,1,1,20.0,6,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,E.3,156,574.6999999999999,604.5,15,1,1,1,20.0,6,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,E.4,338,574.6999999999999,864.5,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,F.1,335,894.6999999999999,129.6,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,F.2,335,894.6999999999999,730.5,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,G.1,388,1083.5,115.8,15,1,1,1,20.0,12,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,G.2,388,1083.5,691.5,15,1,1,1,20.0,12,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,H.1,185,1290.4,129.6,15,1,1,1,20.0,7,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,I.1,388,1377.3000000000002,115.8,15,1,1,1,20.0,12,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,I.2,388,1377.3000000000002,691.5,15,1,1,1,20.0,12,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,J.1,335,1566.1000000000001,129.6,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,J.2,335,1566.1000000000001,730.5,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,K.1,338,1886.1000000000001,-6.9,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,K.2,156,1886.1000000000001,434.7,15,1,1,1,20.0,6,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,K.3,156,1886.1000000000001,604.5,15,1,1,1,20.0,6,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,K.4,338,1886.1000000000001,864.5,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,L.1,324,2051.3,6.9,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,L.2,324,2051.3,867.0,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,M.1,180,2130.5,406.1,10,1,1,1,20.0,7,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,M.2,180,2130.5,604.5,10,1,1,1,20.0,7,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,N.1,324,2331.6,-6.9,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,N.2,324,2331.6,878.3,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,O.1,274,2460.6,316.9,10,1,1,1,20.0,9,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,4,Y,86790.373191952,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,O.2,274,2460.6,604.5,10,1,1,1,20.0,9,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,A.1,274,0.0,316.9,15,1,1,1,20.0,9,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,A.2,274,0.0,604.5,15,1,1,1,20.0,9,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,B.1,324,129.2,-6.9,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,B.2,324,129.2,878.3,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,C.1,180,330.29999999999995,406.1,15,1,1,1,20.0,7,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,C.2,180,330.29999999999995,604.5,15,1,1,1,20.0,7,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,D.1,324,409.49999999999994,6.9,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,D.2,324,409.49999999999994,867.0,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,E.1,338,574.6999999999999,-6.9,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,E.2,156,574.6999999999999,434.7,15,1,1,1,20.0,6,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,E.3,156,574.6999999999999,604.5,15,1,1,1,20.0,6,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,E.4,338,574.6999999999999,864.5,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,F.1,335,894.6999999999999,129.6,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,F.2,335,894.6999999999999,730.5,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,G.1,388,1083.5,115.8,15,1,1,1,20.0,12,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,G.2,388,1083.5,691.5,15,1,1,1,20.0,12,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,H.1,185,1290.4,129.6,15,1,1,1,20.0,7,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,I.1,388,1377.3000000000002,115.8,15,1,1,1,20.0,12,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,I.2,388,1377.3000000000002,691.5,15,1,1,1,20.0,12,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,J.1,335,1566.1000000000001,129.6,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,J.2,335,1566.1000000000001,730.5,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,K.1,338,1886.1000000000001,-6.9,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,K.2,156,1886.1000000000001,434.7,15,1,1,1,20.0,6,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,K.3,156,1886.1000000000001,604.5,15,1,1,1,20.0,6,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,K.4,338,1886.1000000000001,864.5,15,1,1,1,20.0,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,L.1,324,2051.3,6.9,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,L.2,324,2051.3,867.0,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,M.1,180,2130.5,406.1,15,1,1,1,20.0,7,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,M.2,180,2130.5,604.5,15,1,1,1,20.0,7,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,N.1,324,2331.6,-6.9,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,N.2,324,2331.6,878.3,15,1,1,1,20.0,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,O.1,274,2460.6,316.9,15,1,1,1,20.0,9,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,4,Y,86550.307198252,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,O.2,274,2460.6,604.5,15,1,1,1,20.0,9,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,A.1,274,0.0,316.9,5,2,1,1,23.5,9,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,A.2,274,0.0,604.5,5,2,1,1,23.5,9,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,B.1,324,129.2,-6.9,5,2,1,1,23.5,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,B.2,324,129.2,878.3,5,2,1,1,23.5,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,C.1,180,330.29999999999995,406.1,5,2,1,1,23.5,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,C.2,180,330.29999999999995,604.5,5,2,1,1,23.5,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,D.1,324,409.49999999999994,6.9,5,1,1,1,23.5,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,D.2,324,409.49999999999994,867.0,5,1,1,1,23.5,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,E.1,338,574.6999999999999,-6.9,5,1,1,1,23.5,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,E.2,156,574.6999999999999,434.7,5,2,1,1,23.5,6,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,E.3,156,574.6999999999999,604.5,5,2,1,1,23.5,6,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,E.4,338,574.6999999999999,864.5,5,1,1,1,23.5,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,F.1,335,894.6999999999999,129.6,10,1,1,1,23.5,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,F.2,335,894.6999999999999,730.5,10,1,1,1,23.5,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,G.1,388,1083.5,115.8,10,1,1,1,20.0,12,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,G.2,388,1083.5,691.5,10,1,1,1,20.0,12,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,H.1,185,1290.4,129.6,10,1,1,1,20.0,7,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,I.1,388,1377.3000000000002,115.8,10,1,1,1,20.0,12,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,I.2,388,1377.3000000000002,691.5,10,1,1,1,20.0,12,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,J.1,335,1566.1000000000001,129.6,10,1,1,1,23.5,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,J.2,335,1566.1000000000001,730.5,10,1,1,1,23.5,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,K.1,338,1886.1000000000001,-6.9,5,1,1,1,23.5,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,K.2,156,1886.1000000000001,434.7,5,2,1,1,23.5,6,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,K.3,156,1886.1000000000001,604.5,5,2,1,1,23.5,6,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,K.4,338,1886.1000000000001,864.5,5,1,1,1,23.5,11,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,L.1,324,2051.3,6.9,5,1,1,1,23.5,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,L.2,324,2051.3,867.0,5,1,1,1,23.5,10,0.9525,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,M.1,180,2130.5,406.1,5,2,1,1,23.5,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,M.2,180,2130.5,604.5,5,2,1,1,23.5,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,4,Y,87031.955009152,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8517,N.1,324,2331.6,-6.9,5,2,1,1,23.5,10,0.9525,,
